player_id,player_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,rec_yards,rec_tds,fumbles,receiving_fumbles_lost,air_yards,yac,rec_first_downs,rec_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr,player_name_norm,name_key,catch_rate,yards_per_reception,yards_per_target,targets_per_game
00-0027874,Demaryius Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1yjsqtqimjd6iazu3h9",2017,REG,DEN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,83,140,949,5,1,1,1462,299,53,-11.94272585742727,0,0.6491108071135431,0.2540834845735027,0.3078542851126553,0.5966232264391127,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,122.9,205.9,demaryius thomas,d.thomas,0.5928571428571429,11.433734939759036,6.7785714285714285,8.75
00-0027891,Golden Tate,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfqebrp2o9t1gt1wqjku",2017,REG,DET,16,0,0,0,0,0,0,0,0,0,0,0,0,1.053,,1,,5,22,0,0,0,2,-1.1018704172456637,0,92,120,1003,5,1,1,716,613,44,12.582135163041526,0,1.4008379888268156,0.21238938053097345,0.1569831177373383,0.42847225321259697,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,23,2,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,132.5,224.5,golden tate,g.tate,0.7666666666666667,10.902173913043478,8.358333333333333,7.5
00-0027902,Dez Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvepdqkr998dbgfawn7e",2017,REG,DAL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,-4,0,0,0,0,-1.100981289986521,0,69,132,838,6,1,1,1534,266,44,-10.809748987905397,0,0.546284224250326,0.2721649484536082,0.38904387522191225,0.680578135335751,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,117.4,186.4,dez bryant,d.bryant,0.5227272727272727,12.144927536231885,6.348484848484849,8.25
00-0027925,James Develin,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryhocvpml27otxnncc2h",2017,REG,NE,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,10,38,0,0,0,19,26,3,-0.14580726908752695,0,2.0,0.017123287671232876,0.003547423450336072,0.028168127922084563,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,3.8000000000000003,9.8,james develin,j.develin,0.6,6.333333333333333,3.8,1.25
00-0027942,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",2017,REG,CIN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,75,143,1078,8,2,2,1873,297,55,5.746161233083278,0,0.5755472504004271,0.2930327868852459,0.4492684096905733,0.7540370671112702,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,151.8,226.8,a.j. green,a.green,0.5244755244755245,14.373333333333333,7.538461538461538,8.9375
00-0027944,Julio Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",2017,REG,ATL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,15,0,0,0,1,0.9718369933543727,0,88,148,1444,3,0,0,2105,486,67,57.43416191778,0,0.6859857482185273,0.2862669245647969,0.4412997903563941,0.7383102400966712,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,163.9,251.9,julio jones,j.jones,0.5945945945945946,16.40909090909091,9.756756756756756,9.25
00-0027966,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",2017,REG,NO,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,230,1124,12,2,2,51,-6.608973092504019,0,58,71,416,0,1,1,-90,500,19,1.0264108599555921,0,-4.622222222222222,0.1342155009451796,-0.02633889376646181,0.18288602578124613,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,220.0,278.0,mark ingram,m.ingram,0.8169014084507042,7.172413793103448,5.859154929577465,4.4375
00-0027981,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",2017,REG,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,57,81,532,8,0,0,600,224,32,17.34705497229303,0,0.8866666666666667,0.15547024952015356,0.14977533699450823,0.33804811017638614,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,101.2,158.2,kyle rudolph,k.rudolph,0.7037037037037037,9.333333333333334,6.567901234567901,5.0625
00-0027985,Lance Kendricks,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/njjeo5udwowpbfnufl5l",2017,REG,GB,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,18,35,203,1,0,0,260,89,8,-16.679611538247144,0,0.7807692307692308,0.0631768953068592,0.06370987503062975,0.13936225548172962,0,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,26.3,44.3,lance kendricks,l.kendricks,0.5142857142857142,11.277777777777779,5.8,2.5
00-0027994,Shane Vereen,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grirsvo53nqb22jzb1zk",2017,REG,NYG,16,0,1,0,0,1,0,0,0,0,17,0,0,-4.046502808923833,-34.48149859905243,0,0.0,45,164,0,0,0,3,-13.486866890711248,0,44,53,253,0,0,0,22,245,7,-10.19982042641521,0,11.5,0.087893864013267,0.00501024823502619,0.13534796978441885,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,196,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,39.7,83.7,shane vereen,s.vereen,0.8301886792452831,5.75,4.773584905660377,3.3125
00-0027996,Torrey Smith,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqvbn4ybxagyfwva3i51",2017,REG,PHI,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,-3,0,0,0,0,-1.0448513467563316,0,36,68,430,2,0,0,881,131,11,3.9375534906608642,0,0.4880817253121453,0.1223021582733813,0.1668876681189619,0.30027460509334525,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,9,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,54.7,90.7,torrey smith,t.smith,0.5294117647058824,11.944444444444445,6.323529411764706,4.25
00-0028002,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",2017,REG,GB,14,1,1,10,0,0,0,0,0,0,-5,15,1,0.6066524784546345,13.162422180175781,0,0.0,9,17,0,0,0,1,-2.5059762419827063,0,66,92,653,4,1,0,555,412,29,20.007561304939376,1,1.1765765765765765,0.16606498194945848,0.13599607939230582,0.34429472849880177,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,93.4,159.4,randall cobb,r.cobb,0.717391304347826,9.893939393939394,7.0978260869565215,6.571428571428571
00-0028009,DeMarco Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",2017,REG,TEN,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,184,659,6,1,1,32,-31.706115050941378,0,39,47,266,1,0,0,11,244,10,-2.655150761525561,0,24.181818181818183,0.09710743801652892,0.002514285714285714,0.1474211570247934,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,132.5,171.5,demarco murray,d.murray,0.8297872340425532,6.82051282051282,5.659574468085107,3.1333333333333333
00-0028042,Luke Stocker,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/keoilbfzupthtliuou1a",2017,REG,TEN,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,5,30,1,0,0,13,22,1,2.7002032974851318,0,2.3076923076923075,0.008389261744966443,0.002106286454957874,0.014058293135920176,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,9.0,13.0,luke stocker,l.stocker,0.8,7.5,6.0,1.0
00-0028063,Taiwan Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/va09vgfr7bdc2wb6ikq4",2017,REG,BUF,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,11,0,0,0,24,10,1,0.39340591228391375,0,0.4583333333333333,0.004273504273504274,0.005815362248606736,0.010481009984281125,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,2,50,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,1.1,2.1,taiwan jones,t.jones,0.5,11.0,5.5,0.4
00-0028064,Bilal Powell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a5qlloemeetaqawzwuf7",2017,REG,NYJ,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,178,772,5,0,0,31,-17.93714591540473,0,23,33,170,0,1,1,36,143,8,-12.030344536065803,0,4.722222222222222,0.06653225806451613,0.009134737376300432,0.10619270326018448,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,122.2,145.2,bilal powell,b.powell,0.696969696969697,7.391304347826087,5.151515151515151,2.2
00-0028067,Julius Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ephrfopvlebj4fdcl67a",2017,REG,MIA,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,41,62,388,3,1,0,480,145,18,-4.362172808874991,0,0.8083333333333333,0.1054421768707483,0.09828009828009827,0.22695933410219124,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,56.800000000000004,97.80000000000001,julius thomas,j.thomas,0.6612903225806451,9.463414634146341,6.258064516129032,4.428571428571429
00-0028074,Anthony Sherman,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ue0kpbo7b9trtkeuhvjx",2017,REG,KC,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,40,1,0,0,5,0.1029115906713356,0,6,8,47,0,0,0,14,41,3,2.299809790449217,0,3.357142857142857,0.015151515151515152,0.0033349213911386373,0.025061717701069772,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,14.700000000000001,20.700000000000003,anthony sherman,a.sherman,0.75,7.833333333333333,5.875,1.1428571428571428
00-0028083,Jacquizz Rodgers,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztmescfueap5glplyf7w",2017,REG,TB,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,64,244,1,0,0,11,-8.943429552891757,0,9,11,74,0,0,0,-3,85,4,1.5086199395591393,0,-24.666666666666668,0.018456375838926176,-0.0004860661049902787,0.027344317484896068,0,3,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,255,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,37.8,46.8,jacquizz rodgers,j.rodgers,0.8181818181818182,8.222222222222221,6.7272727272727275,0.6875
00-0028087,Dion Lewis,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvv0a1lqk90dscqn8uuj",2017,REG,NE,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,180,896,6,0,0,49,18.602263120147175,0,32,35,214,3,0,0,0,224,11,13.28370321795228,0,0.0,0.059931506849315065,0.0,0.0898972602739726,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,570,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,171.0,203.0,dion lewis,d.lewis,0.9142857142857143,6.6875,6.114285714285714,2.1875
00-0028091,Jeremy Kerley,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsfc40maht2r3k0ctu1b",2017,REG,NYJ,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,22,27,217,1,0,0,244,57,13,16.02814856309989,0,0.889344262295082,0.05443548387096774,0.06191321999492515,0.12499247980289921,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,16,85,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,27.700000000000003,49.7,jeremy kerley,j.kerley,0.8148148148148148,9.863636363636363,8.037037037037036,3.375
00-0028093,Niles Paul,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c2hufhhjyuitenxujhpz",2017,REG,WAS,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,4,0,0,0,1,1.3005522509338334,0,13,19,94,0,0,0,112,31,4,1.2060849688132294,0,0.8392857142857143,0.035580524344569285,0.02696845653744281,0.07224870609306389,0,2,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,3,47,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,9.8,22.8,niles paul,n.paul,0.6842105263157895,7.230769230769231,4.947368421052632,1.7272727272727273
00-0028097,Lee Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gcaqwhzrinlqicrljwlr",2017,REG,LV,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,8,11,76,0,0,0,57,32,4,2.3393038008362055,0,1.3333333333333333,0.019927536231884056,0.012244897959183673,0.03846273291925466,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,7.6000000000000005,15.600000000000001,lee smith,l.smith,0.7272727272727273,9.5,6.909090909090909,1.1
00-0028112,Charles Clay,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gbfhfjn5cxtou5aazegt",2017,REG,BUF,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,49,74,558,2,1,0,512,265,29,8.534281053785987,0,1.08984375,0.1581196581196581,0.12406106130361037,0.3240222300920144,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,67.80000000000001,116.80000000000001,charles clay,c.clay,0.6621621621621622,11.387755102040817,7.54054054054054,5.6923076923076925
00-0028116,Aldrick Robinson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lzdmahvzc7tm4pulh2sj",2017,REG,SF,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,19,48,260,2,0,0,524,45,12,-5.955819162308636,0,0.4961832061068702,0.08013355592654424,0.10880398671096346,0.19636312458749078,0,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,38.0,57.0,aldrick robinson,a.robinson,0.3958333333333333,13.68421052631579,5.416666666666667,3.4285714285714284
00-0028142,Virgil Green,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ic5ifab8fb39m4e9el3n",2017,REG,DEN,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,14,22,191,1,0,0,175,92,7,3.2718951488495804,0,1.0914285714285714,0.039927404718693285,0.036849863129079806,0.08568601126839578,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,25.1,39.1,virgil green,v.green,0.6363636363636364,13.642857142857142,8.681818181818182,2.0
00-0028237,Chris Hogan,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmpqnciwjqicsjzy63mc",2017,REG,NE,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,17,0,0,0,1,-0.24461360881105065,0,34,59,439,5,0,0,780,171,22,17.683891109461413,0,0.5628205128205128,0.10102739726027397,0.14563106796116504,0.25348284346322647,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,75.6,109.6,chris hogan,c.hogan,0.576271186440678,12.911764705882353,7.440677966101695,6.555555555555555
00-0028263,Andre Holmes,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujb4sism9jdte3o8ofve",2017,REG,BUF,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,13,23,120,3,0,0,308,11,10,8.645997199886427,0,0.38961038961038963,0.049145299145299144,0.07463048219045311,0.1259592862512659,0,8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,30.0,43.0,andre holmes,a.holmes,0.5652173913043478,9.23076923076923,5.217391304347826,2.3
00-0028292,Nick Bellore,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wlj7zdf6h9p9dnhdtmih",2017,REG,DET,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,1,1,0,0,0,1,1,0.9441990982741117,0,0.0,0.0017699115044247787,0.0,0.002654867256637168,0,9,0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,6.1,7.1,nick bellore,n.bellore,1.0,1.0,1.0,0.14285714285714285
00-0028411,Dontrelle Inman,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ankqlmlhk3orbiztqott",2017,REG,CHI,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,25,44,343,1,0,0,561,31,19,8.942546518986685,0,0.6114081996434938,0.07678883071553229,0.11736401673640168,0.1973380577887796,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,40.300000000000004,65.30000000000001,dontrelle inman,d.inman,0.5681818181818182,13.72,7.795454545454546,4.4
00-0028434,Doug Baldwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kccmcttfdtl7m3g49vb8",2017,REG,SEA,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,-8,0,0,0,0,-2.846945568919182,0,75,116,991,8,0,0,1476,274,44,43.87222422656889,1,0.6714092140921409,0.22053231939163498,0.2713734142305571,0.5207598690488424,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,148.3,223.3,doug baldwin,d.baldwin,0.646551724137931,13.213333333333333,8.543103448275861,7.25
00-0028497,Kamar Aiken,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0fe10u5kbeyhe65spby",2017,REG,IND,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,15,44,133,0,0,0,417,47,7,-26.342176874139113,0,0.31894484412470026,0.09322033898305085,0.1133768352365416,0.2191942931401554,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,13.3,28.3,kamar aiken,k.aiken,0.3409090909090909,8.866666666666667,3.022727272727273,3.142857142857143
00-0028581,Patrick DiMarco,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aogfdoxrgi8kssdps73x",2017,REG,BUF,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,-2,0,0,0,0,-3.8040322719025426,0,7,10,28,0,0,0,21,10,0,-11.188576285610907,0,1.3333333333333333,0.021367521367521368,0.005088441967530894,0.035613191428553674,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,2.6,9.6,patrick dimarco,p.dimarco,0.7,4.0,2.8,1.1111111111111112
00-0028702,Chris Matthews,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhaaa3gyqbin9feahr0v",2017,REG,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,6,25,0,0,0,39,5,2,-3.05435509351712,0,0.6410256410256411,0.0106951871657754,0.01015096304008329,0.023148454876721403,0,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,2.5,5.5,chris matthews,c.matthews,0.5,8.333333333333334,4.166666666666667,1.5
00-0028825,Terrelle Pryor,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ac6blk5o4ztsr7hvtil9",2017,REG,WAS,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,20,37,240,1,0,0,400,58,15,8.433277449606361,0,0.6,0.06928838951310862,0.0963159162051529,0.17135372561326995,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,30.0,50.0,terrelle pryor,t.pryor,0.5405405405405406,12.0,6.486486486486487,4.625
00-0028903,Garrett Celek,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hin5nyuakhpbngjhepty",2017,REG,SF,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,21,33,336,4,0,0,273,172,15,11.809362625548316,0,1.2307692307692308,0.05509181969949917,0.056686046511627904,0.12231796210738828,0,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,57.6,78.6,garrett celek,g.celek,0.6363636363636364,16.0,10.181818181818182,2.357142857142857
