player_id,player_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,rush_attempts,rush_yards,rush_tds,fumbles,rushing_fumbles_lost,rush_first_downs,rush_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr,player_name_norm,name_key,yards_per_carry,games_missed
00-0035125,Alec Ingold,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/comhknenryrjabyifcqe",2020,REG,LV,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,4,0,0,0,2,0.102141264759402,0,12,17,110,1,0,0,76,88,9,6.382107320419768,0,1.4473684210526316,0.032504780114722756,0.016918967052537846,0.060600447108860624,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,17.4,29.4,alec ingold,a.ingold,1.3333333333333333,4
00-0035140,Mecole Hardman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqpggfutvltdsovymjpb",2020,REG,KC,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,4,31,0,0,0,2,0.7114373216754757,0,41,62,560,4,1,1,660,285,23,31.62693694727216,1,0.8484848484848485,0.10147299509001637,0.12933568489124045,0.24274447205889282,1,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,27,0,0,0,0,0,3,12,25,176,9,184,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,89.1,130.1,mecole hardman,m.hardman,7.75,0
00-0035146,Trace McSorley,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfl6nhrkzshnhcsxfvqy",2020,REG,BAL,2,3,10,90,1,0,0,0,0,0,89,53,2,2.1845523178344592,-34.038119845920136,0,1.0112359550561798,5,17,0,0,0,2,0.12438346166163683,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,9.3,9.3,trace mcsorley,t.mcsorley,3.4,14
00-0035148,Darwin Thompson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l1hcf7i4flghdacmhorc",2020,REG,KC,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,27,97,1,1,1,7,-8.059157667710679,0,7,11,65,1,1,0,-29,88,3,1.0113250414724462,0,-2.2413793103448274,0.01800327332242226,-0.005682931608857535,0.023026857857433115,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,26.2,33.2,darwin thompson,d.thompson,3.5925925925925926,11
00-0035161,John Lovett,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zmop5o4ggyc3jehbcp4g",2020,REG,GB,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,6,0,0,0,0,-1.1545244065346196,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,3,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.6000000000000001,0.6000000000000001,john lovett,j.lovett,2.0,13
00-0035184,Devine Ozigbo,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/teht8fiw2mu5g8xmdoqm",2020,REG,JAX,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,0,0,0,0,-0.39104660926386714,0,9,9,42,0,0,0,3,39,3,-5.074951481015887,0,14.0,0.015384615384615385,0.0006175380815150268,0.023509199733983598,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,4.3,13.3,devine ozigbo,d.ozigbo,1.0,10
00-0035187,Austin Walter,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ra41toaybxgxojhemusk",2020,REG,SF,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,3,0,0,0,0,-0.2148154666647315,0,1,1,27,0,0,0,-6,33,1,1.0316403093747795,0,-4.5,0.0018050541516245488,-0.0015860428231562252,0.0015973512512274658,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,3.0,4.0,austin walter,a.walter,3.0,13
00-0035190,AJ Cole,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t6ah2u0wptbb8n22tehr",2020,REG,LV,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,1,0,1,-0.5563903102884069,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.0,0.0,aj cole,a.cole,0.0,0
00-0035208,Olamide Zaccheaus,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucpai2odeunecbe6o1dj",2020,REG,ATL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,-1.8025359364692122,0,20,32,274,1,0,0,440,63,16,12.340582720455858,0,0.6227272727272727,0.05289256198347107,0.08122577072180173,0.1361968824804678,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,33.400000000000006,53.400000000000006,olamide zaccheaus,o.zaccheaus,0.0,6
00-0035215,Deonte Harty,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh7rbtvohdkaacqaxqke",2020,REG,NO,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,6,51,0,0,0,2,2.4489384281332605,0,20,25,186,1,0,0,101,127,10,12.096646738180425,0,1.8415841584158417,0.04921259842519685,0.031029185867895544,0.09553932774532216,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,207,16,436,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,29.700000000000003,49.7,deonte harty,d.harty,8.5,7
00-0035216,Diontae Johnson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjtil6ilydmwoy0btlt7",2020,REG,PIT,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,15,0,0,0,0,0.41972930217161775,0,88,144,923,7,1,0,1140,394,46,18.395281626645158,0,0.8096491228070175,0.22085889570552147,0.24479278505475627,0.5026432930966116,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,8,58,1,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,135.8,223.8,diontae johnson,d.johnson,5.0,1
00-0035217,Benny Snell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fo3ppnx6djkougdmpthf",2020,REG,PIT,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,111,368,4,2,1,25,-29.894823699549306,0,10,14,61,0,0,0,-27,88,3,-5.010769340122816,0,-2.259259259259259,0.02147239263803681,-0.005797723856560017,0.028150182257463206,0,3,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,64.9,74.9,benny snell,b.snell,3.315315315315315,1
00-0035228,Kyler Murray,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",2020,REG,ARI,16,375,558,3971,26,12,27,-176,4,4,4355,1743,207,31.909793531033003,2.2246880569692813,0,0.9118254879448909,133,819,11,5,0,57,42.98469529697413,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,378.74,378.74,kyler murray,k.murray,6.157894736842105,0
00-0035229,T.J. Hockenson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6",2020,REG,DET,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,1,1,0,-4.992892221198417,0,67,101,723,6,0,0,710,329,40,9.887433879042336,1,1.0183098591549296,0.1797153024911032,0.1425416583015459,0.3693521145477369,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,108.3,175.3,t.j. hockenson,t.hockenson,0.0,0
00-0035232,Dwayne Haskins,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cctguuvjeglkuo1o6yvx",2020,REG,WAS,7,148,241,1439,5,7,20,-141,5,3,1622,867,73,-40.51915019320605,-5.490229081394326,0,0.8871763255240444,20,46,1,1,0,7,0.030252385142492177,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,68.16,68.16,dwayne haskins,d.haskins,2.3,9
00-0035243,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/niyjjkzmxjmesftgjs8y",2020,REG,PHI,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,164,867,6,4,2,40,-1.1102226904181298,2,28,52,197,0,0,0,95,211,8,-19.23994725108124,0,2.0736842105263156,0.09269162210338681,0.01773380623483293,0.15145109751946326,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,142.4,170.4,miles sanders,m.sanders,5.286585365853658,4
00-0035250,Devin Singletary,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wqw8ee4nsxsisqb3bagw",2020,REG,BUF,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,156,687,2,1,1,43,-14.052346983556042,0,38,50,269,0,0,0,51,269,8,0.4880635912196116,0,5.2745098039215685,0.08741258741258741,0.009935710111046173,0.13807387819661343,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,105.60000000000001,143.60000000000002,devin singletary,d.singletary,4.403846153846154,0
00-0035259,Trevon Wesco,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ptq3iidy6uyg3f31gjl5",2020,REG,NYJ,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,-1.0890621144790202,0,1,2,5,0,0,0,7,0,0,-0.24578303541056812,0,0.7142857142857143,0.004319654427645789,0.0016486104569006124,0.007633508961299111,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.5,1.5,trevon wesco,t.wesco,0.0,13
00-0035261,Tony Pollard,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvpdczetkdhrqpm8izmd",2020,REG,DAL,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,101,435,4,0,0,23,-2.5381912388838828,0,28,40,193,1,0,0,-14,232,9,-4.468342639352965,0,-13.785714285714286,0.06482982171799027,-0.0029417944946417314,0.09518547643073619,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,766,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,92.80000000000001,120.80000000000001,tony pollard,t.pollard,4.306930693069307,0
00-0035264,Jarrett Stidham,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlq7q7zkusdhmudwbodl",2020,REG,NE,5,22,44,256,2,3,4,-21,0,0,268,174,12,-19.06952885928331,-11.441182462792648,0,0.9552238805970149,7,7,0,0,0,3,-4.47843750717584,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,12.940000000000001,12.940000000000001,jarrett stidham,j.stidham,1.0,11
00-0035273,Qadree Ollison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifvzpr0bzxjwbpv0zpml",2020,REG,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,3,0,0,0,1,0.7339210369391367,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.30000000000000004,0.30000000000000004,qadree ollison,q.ollison,3.0,15
00-0035282,Easton Stick,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xnf9udjxld0xenf4zagy",2020,REG,LAC,1,1,1,4,0,0,0,0,0,0,0,4,0,-0.2389740974176675,21.72062397003174,0,0.0,1,-2,0,0,0,0,-1.078912468161434,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,-0.04000000000000001,-0.04000000000000001,easton stick,e.stick,-2.0,15
00-0035289,Gardner Minshew,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lggwtoj1m0jxxiawtzpw",2020,REG,JAX,9,216,327,2259,16,5,27,-147,4,4,2558,1016,118,16.78118203768233,4.274421293758651,1,0.8831118060985145,29,153,1,1,0,11,7.6241869166436,0,1,1,0,0,0,0,-8,8,0,-0.7197445561178029,0,0.0,0.0017094017094017094,-0.0016467682173734047,0.001411364811941181,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,159.66000000000003,160.66000000000003,gardner minshew,g.minshew,5.275862068965517,7
00-0035291,Trayveon Williams,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwei0idpruplnhlmpfkr",2020,REG,CIN,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,26,157,0,1,1,6,-14.436734543938655,0,5,5,30,0,0,0,-11,41,1,-0.41158042912138626,0,-2.727272727272727,0.0088339222614841,-0.0023270573302305903,0.011621943261064735,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,16.7,21.7,trayveon williams,t.williams,6.038461538461538,10
00-0035298,Scott Miller,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlx2xhjvzt6pqwgoloqa",2020,REG,TB,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,14,0,0,0,0,0.29902751313056797,0,33,53,501,3,0,0,840,109,20,14.04256171900626,0,0.5964285714285714,0.08745874587458746,0.14893617021276595,0.23544343796081735,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,69.5,102.5,scott miller,s.miller,4.666666666666667,2
00-0035311,Myles Gaskin,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dn5kacxm99pb95u8dle1",2020,REG,MIA,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,142,584,3,2,2,27,-24.411888809764267,0,41,47,388,2,0,0,10,388,12,17.732159282207494,0,38.8,0.08592321755027423,0.0023408239700374533,0.13052340310443755,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,123.2,164.2,myles gaskin,m.gaskin,4.112676056338028,6
00-0035313,Terry Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gjydumzkxelrd5rziupn",2020,REG,JAX,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,3,0,0,0,0,-0.42591090966016054,0,3,6,32,0,0,0,70,3,2,-2.034411488682963,0,0.45714285714285713,0.010256410256410256,0.01440922190201729,0.025471070716027486,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,3.5,6.5,terry godwin,t.godwin,3.0,14
00-0035327,C.J. Moore,DB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lnna9lfl2zadwrtpkhea",2020,REG,DET,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,3,0,0,0,0,-2.629055877099745,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,4,0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.30000000000000004,0.30000000000000004,c.j. moore,c.moore,3.0,9
00-0035342,Patrick Laird,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhildzn90os4dmucczjw",2020,REG,MIA,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,13,72,0,1,1,4,-0.41390714986482635,0,10,12,68,0,0,0,31,40,3,-0.19628411981632188,0,2.193548387096774,0.021937842778793418,0.007256554307116105,0.0379863521831714,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,12.0,22.0,patrick laird,p.laird,5.538461538461538,7
00-0035414,Jalen Guyton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6j9njysh2lwdjblxvxw",2020,REG,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,0,0,0,0,0,-1.4894134305650368,0,28,55,511,3,0,0,895,179,18,8.435678717515177,0,0.5709497206703911,0.09001636661211129,0.1896990250105977,0.26781386742558533,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,69.1,97.1,jalen guyton,j.guyton,0.0,0
00-0035457,Tyron Johnson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vrm7fxgx1p0cdabbo7ce",2020,REG,LAC,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,17,0,0,0,0,0.28781700041145086,0,20,26,398,3,0,0,534,59,15,29.332042717229342,0,0.7453183520599251,0.0425531914893617,0.11318355235269181,0.14305827388092682,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,6,111,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,59.5,79.5,tyron johnson,t.johnson,5.666666666666667,5
00-0035480,Malik Taylor,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aupsoxtxtpv4fmgs4ttp",2020,REG,GB,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,9,0,0,0,0,0.7342246724292636,0,5,6,66,1,0,0,40,47,4,7.335954393295479,0,1.65,0.011976047904191617,0.009673518742442563,0.02473553497599722,0,3,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,167,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,13.5,18.5,malik taylor,m.taylor,9.0,6
00-0035527,Andy Isabella,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpqphhsofn96dvojfsx1",2020,REG,ARI,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,-6,0,0,0,0,-1.8032488820608705,0,21,35,224,2,0,0,394,82,10,-13.553059875064347,0,0.5685279187817259,0.06422018348623854,0.08804469273743017,0.1579615601455589,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,30,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,33.8,54.8,andy isabella,a.isabella,-6.0,5
00-0035535,Darius Slayton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjkvaekv40jn72d0b3q",2020,REG,NYG,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,-1,0,0,0,0,-1.5406339616165496,0,50,96,751,3,1,1,1303,159,40,16.846943651304876,0,0.5763622409823485,0.192,0.3264845903282385,0.516539213229767,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,91.0,141.0,darius slayton,d.slayton,-0.5,0
00-0035537,Ty Johnson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmnzcfm56ojey6myomjg",2020,REG,NYJ,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,54,254,1,0,0,11,0.9589756384084467,0,16,21,99,1,0,0,53,129,6,-3.108705482794903,0,1.8679245283018868,0.037366548042704624,0.010640433647861875,0.06349812561756026,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,47.300000000000004,63.300000000000004,ty johnson,t.johnson,4.703703703703703,5
00-0035551,Tony Brooks-James,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zn6yi45uu1wgpm8x08ph",2020,REG,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,4,0,0,0,0,-2.396830150404532,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.4,0.4,tony brooks-james,t.brooks-james,1.3333333333333333,15
00-0035567,Craig Reynolds,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5zuttg3hinfqgronrsg",2020,REG,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,4,0,0,0,0,-0.18512318504508585,0,1,1,3,0,0,0,1,2,0,-1.1314386145677418,0,3.0,0.0017094017094017094,0.0002058460271716756,0.002708194783122737,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.7000000000000001,1.7000000000000002,craig reynolds,c.reynolds,4.0,15
00-0035594,Travis Homer,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyyclvfaagspov2ydf3i",2020,REG,SEA,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,25,88,0,0,0,3,-9.891346367046935,0,9,10,90,1,0,0,2,92,4,3.8134184062132954,0,45.0,0.0186219739292365,0.0004137360364087712,0.02822257611934089,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,291,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,23.8,32.8,travis homer,t.homer,3.52,7
